
---------------------------------------
|   index   |   values   |   change   |
|   0x422f   |     06     |     00     |
|   0x432a   |     06     |     00     |
|   0x4340   |     06     |     00     |
|   0x4345   |     06     |     00     |
|   0x4383   |     06     |     00     |
|   0x43ab   |     06     |     00     |
|   0x43b5   |     06     |     00     |
|   0x45eb   |     06     |     00     |
|   0x46d5   |     06     |     00     |
|   0x4706   |     06     |     00     |
|   0x4802   |     06     |     00     |
|   0x4803   |     06     |     00     |
|   0x49ba   |     06     |     00     |
|   0x49e2   |     06     |     00     |
|   0x49e3   |     06     |     00     |
|   0x4b26   |     06     |     00     |
|   0x4b27   |     06     |     00     |
|   0x4b38   |     06     |     00     |
|   0x4b39   |     06     |     00     |
|   0x4b58   |     06     |     00     |
|   0x4b59   |     06     |     00     |
|   0x4b5a   |     06     |     00     |
|   0x4b5b   |     06     |     00     |
|   0x4b74   |     06     |     00     |
|   0x4b75   |     06     |     00     |
|   0x4b9a   |     06     |     00     |
|   0x4b9b   |     06     |     00     |
|   0x4d50   |     06     |     00     |
|   0x4d51   |     06     |     00     |
|   0x4d5b   |     06     |     00     |
|   0x4d85   |     06     |     00     |
|   0x4da0   |     06     |     00     |
|   0x4da1   |     06     |     00     |
|   0x506b   |     06     |     00     |
|   0x506d   |     06     |     00     |
|   0x506f   |     06     |     00     |
|   0x5071   |     06     |     00     |
|   0x5073   |     06     |     00     |
|   0x5075   |     06     |     00     |
|   0x5077   |     06     |     00     |
|   0x5079   |     06     |     00     |
|   0x5227   |     06     |     00     |
|   0x53a1   |     06     |     00     |
|   0x5417   |     06     |     00     |
|   0x5419   |     06     |     00     |
|   0x5587   |     06     |     00     |
|   0x5a02   |     06     |     00     |
|   0x5b53   |     06     |     00     |
|   0x5b85   |     06     |     00     |
|   0x5c91   |     06     |     00     |
|   0x5dc8   |     06     |     00     |
|   0x5dcb   |     06     |     00     |
|   0x5df5   |     06     |     00     |
|   0x5e00   |     06     |     00     |
|   0x5e03   |     06     |     00     |
|   0x5e07   |     06     |     00     |
|   0x5e20   |     06     |     00     |
|   0x5e23   |     06     |     00     |
|   0x5e25   |     06     |     00     |
|   0x5e33   |     06     |     00     |
|   0x5e45   |     06     |     00     |
|   0x5e59   |     06     |     00     |
|   0x5e5b   |     06     |     00     |
|   0x5e5d   |     06     |     00     |
|   0x5ea7   |     06     |     00     |
|   0x5eaf   |     06     |     00     |
|   0x5f89   |     06     |     00     |
|   0x5f9b   |     06     |     00     |
|   0x5fcb   |     06     |     00     |
|   0x5fd5   |     06     |     00     |
|   0x5fd6   |     06     |     00     |
|   0x5fd8   |     06     |     00     |
|   0x61d7   |     06     |     00     |
|   0x624f   |     06     |     00     |
|   0x628b   |     06     |     00     |
|   0x6505   |     06     |     00     |
|   0x664f   |     06     |     00     |
|   0x6650   |     06     |     00     |
|   0x6653   |     06     |     00     |
|   0x6721   |     06     |     00     |
|   0x69a3   |     06     |     00     |
|   0x69a5   |     06     |     00     |
|   0x69a7   |     06     |     00     |
|   0x69b7   |     06     |     00     |
|   0x6a3a   |     06     |     00     |
|   0x6a7a   |     06     |     00     |
|   0x6ab6   |     06     |     00     |
|   0x6e44   |     06     |     00     |
|   0x7008   |     06     |     00     |
|   0x7010   |     06     |     00     |
|   0x7026   |     06     |     00     |
|   0x703e   |     06     |     00     |
|   0x7596   |     06     |     00     |
|   0x7598   |     06     |     00     |
|   0x759a   |     06     |     00     |
|   0x75b6   |     06     |     00     |
|   0x75b8   |     06     |     00     |
|   0x75ba   |     06     |     00     |
|   0x7db5   |     06     |     00     |
|   0x7e03   |     06     |     00     |
|   0x7e05   |     06     |     00     |
|   0x7e07   |     06     |     00     |
|   0x8211   |     06     |     00     |
|   0x822f   |     06     |     00     |
|   0x832a   |     06     |     00     |
|   0x8340   |     06     |     00     |
|   0x8345   |     06     |     00     |
|   0x8383   |     06     |     00     |
|   0x83ab   |     06     |     00     |
|   0x83b5   |     06     |     00     |
|   0x854a   |     06     |     00     |
|   0x8659   |     06     |     00     |
|   0x867b   |     06     |     00     |
|   0x8685   |     06     |     00     |
|   0x8697   |     06     |     00     |
|   0x8699   |     06     |     00     |
|   0x869b   |     06     |     00     |
|   0x86c9   |     06     |     00     |
|   0x86d3   |     06     |     00     |
|   0x871b   |     06     |     00     |
|   0x875b   |     06     |     00     |
|   0x8802   |     06     |     00     |
|   0x8803   |     06     |     00     |
|   0x89ba   |     06     |     00     |
|   0x89e2   |     06     |     00     |
|   0x89e3   |     06     |     00     |
|   0x8b26   |     06     |     00     |
|   0x8b27   |     06     |     00     |
|   0x8b38   |     06     |     00     |
|   0x8b39   |     06     |     00     |
|   0x8b58   |     06     |     00     |
|   0x8b59   |     06     |     00     |
|   0x8b5a   |     06     |     00     |
|   0x8b5b   |     06     |     00     |
|   0x8b74   |     06     |     00     |
|   0x8b75   |     06     |     00     |
|   0x8b9a   |     06     |     00     |
|   0x8b9b   |     06     |     00     |
|   0x9227   |     06     |     00     |
|   0x93a1   |     06     |     00     |
|   0x9417   |     06     |     00     |
|   0x9419   |     06     |     00     |
|   0x9587   |     06     |     00     |
|   0x9882   |     06     |     00     |
|   0x9892   |     06     |     00     |
|   0x989e   |     06     |     00     |
|   0x9992   |     06     |     00     |
|   0xc352   |     00     |     01     |
|   0xc353   |     06     |     00     |
|   0xc355   |     06     |     00     |
|   0xc356   |     06     |     00     |
|   0xc3d1   |     00     |     01     |
|   0xcff2   |     06     |     00     |
|   0xd309   |     06     |     56     |
|   0xd31a   |     05     |     18     |
|   0xd591   |     06     |     00     |
|   0xd592   |     06     |     00     |
|   0xd59e   |     06     |     00     |
|   0xd5a2   |     06     |     00     |
|   0xd5a6   |     06     |     00     |
|   0xe352   |     00     |     01     |
|   0xe353   |     06     |     00     |
|   0xe355   |     06     |     00     |
|   0xe356   |     06     |     00     |
|   0xe3d1   |     00     |     01     |
|   0xeff2   |     06     |     00     |
|   0xf309   |     06     |     56     |
|   0xf31a   |     05     |     18     |
|   0xf591   |     06     |     00     |
|   0xf592   |     06     |     00     |
|   0xf59e   |     06     |     00     |
|   0xf5a2   |     06     |     00     |
|   0xf5a6   |     06     |     00     |
|   0x208   |     07     |     00     |
|   0x223   |     07     |     00     |
|   0x330   |     07     |     00     |
|   0x33b   |     07     |     00     |
|   0x34b   |     07     |     00     |
|   0x357   |     07     |     00     |
|   0x35f   |     07     |     00     |
|   0x367   |     07     |     00     |
|   0x36a   |     07     |     00     |
|   0x455   |     07     |     00     |
|   0x467   |     07     |     00     |
|   0x470   |     07     |     00     |
|   0x588   |     07     |     00     |
|   0x590   |     07     |     00     |
|   0x5ab   |     07     |     00     |
|   0x5c0   |     07     |     00     |
|   0x5c3   |     07     |     00     |
|   0x5dc   |     07     |     00     |
|   0x5ed   |     07     |     00     |
|   0x635   |     07     |     00     |
|   0x655   |     07     |     00     |
|   0x6f0   |     07     |     00     |
|   0x75d   |     07     |     00     |
|   0x7a2   |     07     |     00     |
|   0x7d7   |     07     |     00     |
|   0x7dc   |     07     |     00     |
|   0x7e8   |     07     |     00     |
|   0x80f   |     07     |     00     |
|   0x824   |     07     |     00     |
|   0x8a2   |     07     |     00     |
|   0x8c4   |     07     |     00     |
|   0x8cc   |     07     |     00     |
|   0xa8f   |     07     |     00     |
|   0xa9b   |     07     |     00     |
|   0xaa2   |     07     |     00     |
|   0xad2   |     07     |     00     |
|   0xd12   |     07     |     00     |
|   0xd58   |     07     |     00     |
|   0xd68   |     07     |     00     |
|   0xd7f   |     07     |     00     |
|   0xd85   |     07     |     00     |
|   0xe34   |     07     |     00     |
|   0xe3a   |     07     |     00     |
|   0xe3f   |     07     |     00     |
|   0xed6   |     07     |     00     |
|   0xee1   |     07     |     00     |
|   0xef6   |     07     |     00     |
|   0xf24   |     07     |     00     |
|   0xf2c   |     07     |     00     |
|   0xf34   |     07     |     00     |
|   0xf3f   |     07     |     00     |
|   0xf47   |     07     |     00     |
|   0xfbe   |     07     |     00     |
|   0xfd7   |     07     |     00     |
|   0xfe2   |     07     |     00     |
|   0x1011   |     07     |     00     |
|   0x1019   |     07     |     00     |
|   0x1025   |     07     |     00     |
|   0x10c3   |     07     |     00     |
|   0x10fd   |     07     |     00     |
|   0x110e   |     07     |     00     |
|   0x1154   |     07     |     00     |
|   0x115c   |     07     |     00     |
|   0x116e   |     07     |     00     |
|   0x1199   |     07     |     00     |
|   0x11b7   |     07     |     00     |
|   0x11d6   |     07     |     00     |
|   0x1229   |     07     |     00     |
|   0x12d1   |     07     |     00     |
|   0x1302   |     07     |     00     |
|   0x14ce   |     07     |     00     |
|   0x14eb   |     07     |     00     |
|   0x1502   |     07     |     00     |
|   0x15ac   |     07     |     00     |
|   0x15c4   |     07     |     00     |
|   0x167f   |     07     |     00     |
|   0x16f3   |     07     |     00     |
|   0x1758   |     07     |     00     |
|   0x1772   |     07     |     00     |
|   0x17bd   |     07     |     00     |
|   0x17e6   |     07     |     00     |
|   0x180e   |     07     |     00     |
|   0x183e   |     07     |     00     |
|   0x1879   |     07     |     00     |
|   0x18c9   |     07     |     00     |
|   0x190c   |     07     |     00     |
|   0x195d   |     07     |     00     |
|   0x1acf   |     07     |     00     |
|   0x1b25   |     07     |     00     |
|   0x1b2f   |     07     |     00     |
|   0x1bf7   |     07     |     00     |
|   0x1c06   |     07     |     00     |
|   0x1c37   |     07     |     00     |
|   0x1c41   |     07     |     00     |
|   0x1c8c   |     07     |     00     |
|   0x1c96   |     07     |     00     |
|   0x1cc4   |     07     |     00     |
|   0x1cce   |     07     |     00     |
|   0x1d10   |     07     |     00     |
|   0x1d2c   |     07     |     00     |
|   0x1d44   |     07     |     00     |
|   0x1d8a   |     07     |     00     |
|   0x1dd0   |     07     |     00     |
|   0x1e25   |     07     |     00     |
|   0x1e38   |     07     |     00     |
|   0x1e65   |     07     |     00     |
|   0x1e6e   |     07     |     00     |
|   0x1e98   |     07     |     00     |
|   0x1eac   |     07     |     00     |
|   0x1ec4   |     07     |     00     |
|   0x1edd   |     07     |     00     |
|   0x1f08   |     07     |     00     |
|   0x1f69   |     07     |     00     |
|   0x20d5   |     07     |     00     |
|   0x218b   |     07     |     00     |
|   0x219a   |     07     |     00     |
|   0x249a   |     07     |     00     |
|   0x25c4   |     07     |     00     |
|   0x26a5   |     07     |     00     |
|   0x26c3   |     07     |     00     |
|   0x2826   |     07     |     00     |
|   0x282d   |     07     |     00     |
|   0x28e2   |     07     |     00     |
|   0x293e   |     07     |     00     |
|   0x293f   |     07     |     00     |
|   0x2a31   |     07     |     00     |
|   0x2a60   |     07     |     00     |
|   0x2a74   |     07     |     00     |
|   0x2a88   |     07     |     00     |
|   0x2aa8   |     07     |     00     |
|   0x2abc   |     07     |     00     |
|   0x2ad0   |     07     |     00     |
|   0x2afb   |     07     |     00     |
|   0x2b0c   |     07     |     00     |
|   0x2b2e   |     07     |     00     |
|   0x2b54   |     07     |     00     |
|   0x2b7f   |     07     |     00     |
|   0x2b8a   |     07     |     00     |
|   0x2b9b   |     07     |     00     |
|   0x2bf7   |     07     |     00     |
|   0x2c22   |     07     |     00     |
|   0x2c94   |     07     |     00     |
|   0x2d52   |     07     |     00     |
|   0x2d73   |     07     |     00     |
|   0x2dab   |     07     |     00     |
|   0x2db2   |     07     |     00     |
|   0x2e1b   |     07     |     00     |
|   0x2e58   |     07     |     00     |
|   0x2ee7   |     07     |     00     |
|   0x2f16   |     07     |     00     |
|   0x2fa7   |     07     |     00     |
|   0x3096   |     07     |     00     |
|   0x3150   |     07     |     00     |
|   0x32a7   |     07     |     00     |
|   0x3368   |     07     |     00     |
|   0x34fd   |     07     |     00     |
|   0x35c8   |     07     |     00     |
|   0x3695   |     07     |     00     |
|   0x3716   |     07     |     00     |
|   0x392f   |     07     |     00     |
|   0x3937   |     07     |     00     |
|   0x3952   |     07     |     00     |
|   0x395a   |     07     |     00     |
|   0x398a   |     07     |     00     |
|   0x39a9   |     07     |     00     |
|   0x3a3a   |     07     |     00     |
|   0x3abe   |     07     |     00     |
|   0x3ac6   |     07     |     00     |
|   0x3aca   |     07     |     00     |
|   0x3ada   |     07     |     00     |
|   0x3e17   |     07     |     00     |
|   0x3e1e   |     07     |     00     |
|   0x3e47   |     07     |     00     |
|   0x3e4f   |     07     |     00     |
|   0x3e70   |     07     |     00     |
|   0x3e78   |     07     |     00     |
|   0x4000   |     07     |     00     |
|   0x4003   |     07     |     00     |
|   0x40ad   |     07     |     00     |
|   0x4113   |     07     |     00     |
|   0x4115   |     07     |     00     |
|   0x4117   |     07     |     00     |
|   0x4127   |     07     |     00     |
|   0x414f   |     07     |     00     |
|   0x4151   |     07     |     00     |
|   0x4152   |     07     |     00     |
|   0x4154   |     07     |     00     |
|   0x4192   |     07     |     00     |
|   0x4195   |     07     |     00     |
|   0x41e8   |     07     |     00     |
|   0x41eb   |     07     |     00     |
|   0x41f1   |     07     |     00     |
|   0x41f3   |     07     |     00     |
|   0x41f5   |     07     |     00     |
|   0x4230   |     07     |     00     |
|   0x42ba   |     07     |     00     |
|   0x4305   |     07     |     00     |
|   0x431b   |     07     |     00     |
|   0x432d   |     07     |     00     |
|   0x432f   |     07     |     00     |
|   0x4331   |     07     |     00     |
|   0x4333   |     07     |     00     |
|   0x4347   |     07     |     00     |
|   0x4368   |     07     |     00     |
|   0x436d   |     07     |     00     |
|   0x4373   |     07     |     00     |
|   0x4376   |     07     |     00     |
|   0x43ad   |     07     |     00     |
|   0x43ae   |     07     |     00     |
|   0x43b0   |     07     |     00     |
|   0x43b3   |     07     |     00     |
|   0x4500   |     07     |     00     |
|   0x4501   |     07     |     00     |
|   0x4502   |     07     |     00     |
|   0x454c   |     07     |     00     |
|   0x455c   |     07     |     00     |
|   0x455d   |     07     |     00     |
|   0x4580   |     07     |     00     |
|   0x4581   |     07     |     00     |
|   0x4612   |     07     |     00     |
|   0x465c   |     07     |     00     |
|   0x465d   |     07     |     00     |
|   0x46a8   |     07     |     00     |
|   0x46aa   |     07     |     00     |
|   0x46ab   |     07     |     00     |
|   0x46ac   |     07     |     00     |
|   0x46ae   |     07     |     00     |
|   0x46af   |     07     |     00     |
|   0x46b0   |     07     |     00     |
|   0x46c4   |     07     |     00     |
|   0x46c5   |     07     |     00     |
|   0x46d4   |     07     |     00     |
|   0x4747   |     07     |     00     |
|   0x4769   |     07     |     00     |
|   0x4920   |     07     |     00     |
|   0x4921   |     07     |     00     |
|   0x49b0   |     07     |     00     |
|   0x49b6   |     07     |     00     |
|   0x49bc   |     07     |     00     |
|   0x49bd   |     07     |     00     |
|   0x4ab7   |     07     |     00     |
|   0x4ad9   |     07     |     00     |
|   0x4ada   |     07     |     00     |
|   0x4d22   |     07     |     00     |
|   0x4d23   |     07     |     00     |
|   0x4d84   |     07     |     00     |
|   0x4da4   |     07     |     00     |
|   0x4daa   |     07     |     00     |
|   0x4dac   |     07     |     00     |
|   0x4dc2   |     07     |     00     |
|   0x4dc3   |     07     |     00     |
|   0x4de2   |     07     |     00     |
|   0x4de3   |     07     |     00     |
|   0x4e2d   |     07     |     00     |
|   0x4e77   |     07     |     00     |
|   0x4e79   |     07     |     00     |
|   0x4eef   |     07     |     00     |
|   0x4f04   |     07     |     00     |
|   0x4f1e   |     07     |     00     |
|   0x4f1f   |     07     |     00     |
|   0x4f5a   |     07     |     00     |
|   0x5104   |     07     |     00     |
|   0x511e   |     07     |     00     |
|   0x511f   |     07     |     00     |
|   0x515a   |     07     |     00     |
|   0x51d4   |     07     |     00     |
|   0x51d9   |     07     |     00     |
|   0x51fa   |     07     |     00     |
|   0x5202   |     07     |     00     |
|   0x5229   |     07     |     00     |
|   0x522f   |     07     |     00     |
|   0x5283   |     07     |     00     |
|   0x5421   |     07     |     00     |
|   0x5472   |     07     |     00     |
|   0x5474   |     07     |     00     |
|   0x54d8   |     07     |     00     |
|   0x54ea   |     07     |     00     |
|   0x5527   |     07     |     00     |
|   0x5553   |     07     |     00     |
|   0x555c   |     07     |     00     |
|   0x5561   |     07     |     00     |
|   0x557a   |     07     |     00     |
|   0x55d5   |     07     |     00     |
|   0x5800   |     07     |     00     |
|   0x5803   |     07     |     00     |
|   0x5842   |     07     |     00     |
|   0x5844   |     07     |     00     |
|   0x585b   |     07     |     00     |
|   0x5889   |     07     |     00     |
|   0x5893   |     07     |     00     |
|   0x58cb   |     07     |     00     |
|   0x58d6   |     07     |     00     |
|   0x58d8   |     07     |     00     |
|   0x597e   |     07     |     00     |
|   0x5982   |     07     |     00     |
|   0x5985   |     07     |     00     |
|   0x59d8   |     07     |     00     |
|   0x59dc   |     07     |     00     |
|   0x5a13   |     07     |     00     |
|   0x5a17   |     07     |     00     |
|   0x5a4d   |     07     |     00     |
|   0x5a57   |     07     |     00     |
|   0x5a5a   |     07     |     00     |
|   0x5a82   |     07     |     00     |
|   0x5a85   |     07     |     00     |
|   0x5b04   |     07     |     00     |
|   0x5b07   |     07     |     00     |
|   0x5b11   |     07     |     00     |
|   0x5b1a   |     07     |     00     |
|   0x5b59   |     07     |     00     |
|   0x5b5c   |     07     |     00     |
|   0x5b97   |     07     |     00     |
|   0x5b99   |     07     |     00     |
|   0x5c07   |     07     |     00     |
|   0x5c09   |     07     |     00     |
|   0x5c25   |     07     |     00     |
|   0x5cc2   |     07     |     00     |
|   0x5cc5   |     07     |     00     |
|   0x5cdc   |     07     |     00     |
|   0x5d00   |     07     |     00     |
|   0x5d03   |     07     |     00     |
|   0x5d1e   |     07     |     00     |
|   0x5d49   |     07     |     00     |
|   0x5d71   |     07     |     00     |
|   0x5e15   |     07     |     00     |
|   0x5e1c   |     07     |     00     |
|   0x5e42   |     07     |     00     |
|   0x5ea4   |     07     |     00     |
|   0x5eb0   |     07     |     00     |
|   0x5eef   |     07     |     00     |
|   0x5f13   |     07     |     00     |
|   0x5f1b   |     07     |     00     |
|   0x5f5b   |     07     |     00     |
|   0x5f97   |     07     |     00     |
|   0x5f99   |     07     |     00     |
|   0x6000   |     07     |     00     |
|   0x6003   |     07     |     00     |
|   0x6025   |     07     |     00     |
|   0x6042   |     07     |     00     |
|   0x6045   |     07     |     00     |
|   0x6087   |     07     |     00     |
|   0x60c2   |     07     |     00     |
|   0x60c5   |     07     |     00     |
|   0x6107   |     07     |     00     |
|   0x6142   |     07     |     00     |
|   0x6145   |     07     |     00     |
|   0x6184   |     07     |     00     |
|   0x6187   |     07     |     00     |
|   0x61c7   |     07     |     00     |
|   0x61d4   |     07     |     00     |
|   0x61dd   |     07     |     00     |
|   0x6240   |     07     |     00     |
|   0x6243   |     07     |     00     |
|   0x6280   |     07     |     00     |
|   0x6283   |     07     |     00     |
|   0x6304   |     07     |     00     |
|   0x631b   |     07     |     00     |
|   0x6383   |     07     |     00     |
|   0x639a   |     07     |     00     |
|   0x639d   |     07     |     00     |
|   0x63d7   |     07     |     00     |
|   0x648f   |     07     |     00     |
|   0x64c6   |     07     |     00     |
|   0x6502   |     07     |     00     |
|   0x651c   |     07     |     00     |
|   0x654d   |     07     |     00     |
|   0x6584   |     07     |     00     |
|   0x659a   |     07     |     00     |
|   0x659b   |     07     |     00     |
|   0x65c3   |     07     |     00     |
|   0x65c4   |     07     |     00     |
|   0x65dc   |     07     |     00     |
|   0x65df   |     07     |     00     |
|   0x65f4   |     07     |     00     |
|   0x661a   |     07     |     00     |
|   0x6648   |     07     |     00     |
|   0x664b   |     07     |     00     |
|   0x664d   |     07     |     00     |
|   0x6654   |     07     |     00     |
|   0x6723   |     07     |     00     |
|   0x6725   |     07     |     00     |
|   0x6727   |     07     |     00     |
|   0x6729   |     07     |     00     |
|   0x672b   |     07     |     00     |
|   0x6735   |     07     |     00     |
|   0x6744   |     07     |     00     |
|   0x6874   |     07     |     00     |
|   0x6876   |     07     |     00     |
|   0x6878   |     07     |     00     |
|   0x68b0   |     07     |     00     |
|   0x68b2   |     07     |     00     |
|   0x68b4   |     07     |     00     |
|   0x68b6   |     07     |     00     |
|   0x68b8   |     07     |     00     |
|   0x698b   |     07     |     00     |
|   0x69ad   |     07     |     00     |
|   0x69af   |     07     |     00     |
|   0x69e9   |     07     |     00     |
|   0x6b14   |     07     |     00     |
|   0x6b19   |     07     |     00     |
|   0x6b3a   |     07     |     00     |
|   0x6bd4   |     07     |     00     |
|   0x6bdd   |     07     |     00     |
|   0x6bfe   |     07     |     00     |
|   0x7006   |     07     |     00     |
|   0x7028   |     07     |     00     |
|   0x751e   |     07     |     00     |
|   0x753e   |     07     |     00     |
|   0x7553   |     07     |     00     |
|   0x7555   |     07     |     00     |
|   0x7557   |     07     |     00     |
|   0x7573   |     07     |     00     |
|   0x7575   |     07     |     00     |
|   0x7577   |     07     |     00     |
|   0x75db   |     07     |     00     |
|   0x75dd   |     07     |     00     |
|   0x75df   |     07     |     00     |
|   0x75fb   |     07     |     00     |
|   0x75fd   |     07     |     00     |
|   0x75ff   |     07     |     00     |
|   0x7615   |     07     |     00     |
|   0x7655   |     07     |     00     |
|   0x7695   |     07     |     00     |
|   0x769c   |     07     |     00     |
|   0x76d5   |     07     |     00     |
|   0x7db7   |     07     |     00     |
|   0x80ad   |     07     |     00     |
|   0x8113   |     07     |     00     |
|   0x8115   |     07     |     00     |
|   0x8117   |     07     |     00     |
|   0x8127   |     07     |     00     |
|   0x814f   |     07     |     00     |
|   0x8151   |     07     |     00     |
|   0x8152   |     07     |     00     |
|   0x8154   |     07     |     00     |
|   0x8192   |     07     |     00     |
|   0x8195   |     07     |     00     |
|   0x81e8   |     07     |     00     |
|   0x81eb   |     07     |     00     |
|   0x81f1   |     07     |     00     |
|   0x81f3   |     07     |     00     |
|   0x81f5   |     07     |     00     |
|   0x8230   |     07     |     00     |
|   0x82ba   |     07     |     00     |
|   0x8305   |     07     |     00     |
|   0x831b   |     07     |     00     |
|   0x832d   |     07     |     00     |
|   0x832f   |     07     |     00     |
|   0x8331   |     07     |     00     |
|   0x8333   |     07     |     00     |
|   0x8347   |     07     |     00     |
|   0x8368   |     07     |     00     |
|   0x836d   |     07     |     00     |
|   0x8373   |     07     |     00     |
|   0x8376   |     07     |     00     |
|   0x83ad   |     07     |     00     |
|   0x83ae   |     07     |     00     |
|   0x83b0   |     07     |     00     |
|   0x83b3   |     07     |     00     |
|   0x8400   |     07     |     00     |
|   0x841e   |     07     |     00     |
|   0x8420   |     07     |     00     |
|   0x842f   |     07     |     00     |
|   0x843d   |     07     |     00     |
|   0x843e   |     07     |     00     |
|   0x8440   |     07     |     00     |
|   0x845e   |     07     |     00     |
|   0x8480   |     07     |     00     |
|   0x849e   |     07     |     00     |
|   0x84c0   |     07     |     00     |
|   0x84de   |     07     |     00     |
|   0x8539   |     07     |     00     |
|   0x8600   |     07     |     00     |
|   0x8603   |     07     |     00     |
|   0x8622   |     07     |     00     |
|   0x8625   |     07     |     00     |
|   0x867c   |     07     |     00     |
|   0x8682   |     07     |     00     |
|   0x86c6   |     07     |     00     |
|   0x86d7   |     07     |     00     |
|   0x86d8   |     07     |     00     |
|   0x8713   |     07     |     00     |
|   0x8716   |     07     |     00     |
|   0x8718   |     07     |     00     |
|   0x8758   |     07     |     00     |
|   0x8785   |     07     |     00     |
|   0x87a5   |     07     |     00     |
|   0x87c6   |     07     |     00     |
|   0x87c9   |     07     |     00     |
|   0x87cb   |     07     |     00     |
|   0x87cc   |     07     |     00     |
|   0x87e5   |     07     |     00     |
|   0x8920   |     07     |     00     |
|   0x8921   |     07     |     00     |
|   0x89b0   |     07     |     00     |
|   0x89b6   |     07     |     00     |
|   0x89bc   |     07     |     00     |
|   0x89bd   |     07     |     00     |
|   0x8ab7   |     07     |     00     |
|   0x8ad9   |     07     |     00     |
|   0x8ada   |     07     |     00     |
|   0x8f04   |     07     |     00     |
|   0x8f1e   |     07     |     00     |
|   0x8f1f   |     07     |     00     |
|   0x8f5a   |     07     |     00     |
|   0x9002   |     07     |     00     |
|   0x9003   |     07     |     00     |
|   0x9049   |     07     |     00     |
|   0x904b   |     07     |     00     |
|   0x9081   |     07     |     00     |
|   0x9085   |     07     |     00     |
|   0x9089   |     07     |     00     |
|   0x90d4   |     07     |     00     |
|   0x90d6   |     07     |     00     |
|   0x90f4   |     07     |     00     |
|   0x9202   |     07     |     00     |
|   0x9229   |     07     |     00     |
|   0x922f   |     07     |     00     |
|   0x9283   |     07     |     00     |
|   0x9421   |     07     |     00     |
|   0x9472   |     07     |     00     |
|   0x9474   |     07     |     00     |
|   0x94d8   |     07     |     00     |
|   0x94ea   |     07     |     00     |
|   0x9527   |     07     |     00     |
|   0x9553   |     07     |     00     |
|   0x955c   |     07     |     00     |
|   0x9561   |     07     |     00     |
|   0x957a   |     07     |     00     |
|   0x95d5   |     07     |     00     |
|   0x96dd   |     00     |     35     |
|   0x9883   |     07     |     00     |
|   0x9893   |     07     |     00     |
|   0x989f   |     07     |     00     |
|   0x9993   |     07     |     00     |
|   0xd32a   |     06     |     11     |
|   0xd3a5   |     07     |     04     |
|   0xd3a7   |     07     |     02     |
|   0xd59d   |     07     |     00     |
|   0xd5a1   |     07     |     00     |
|   0xd5a5   |     07     |     00     |
|   0xdb96   |     07     |     00     |
|   0xf32a   |     06     |     11     |
|   0xf3a5   |     07     |     04     |
|   0xf3a7   |     07     |     02     |
|   0xf59d   |     07     |     00     |
|   0xf5a1   |     07     |     00     |
|   0xf5a5   |     07     |     00     |
|   0xfb96   |     07     |     00     |
|   0xff4b   |     07     |     00     |
|   0xffa9   |     07     |     00     |
|   0x115   |     08     |     00     |
|   0x228   |     08     |     00     |
|   0x22b   |     08     |     00     |
|   0x233   |     08     |     00     |
|   0x236   |     08     |     00     |
|   0x256   |     08     |     00     |
|   0x258   |     08     |     00     |
|   0x2bf   |     08     |     00     |
|   0x2e8   |     08     |     00     |
|   0x337   |     08     |     00     |
|   0x33c   |     08     |     00     |
|   0x347   |     08     |     00     |
|   0x34c   |     08     |     00     |
|   0x358   |     08     |     00     |
|   0x360   |     08     |     00     |
|   0x36b   |     08     |     00     |
|   0x44b   |     08     |     00     |
|   0x4fb   |     08     |     00     |
|   0x526   |     08     |     00     |
|   0x52c   |     08     |     00     |
|   0x589   |     08     |     00     |
|   0x591   |     08     |     00     |
|   0x5ac   |     08     |     00     |
|   0x5d9   |     08     |     00     |
|   0x5e9   |     08     |     00     |
|   0x691   |     08     |     00     |
|   0x7cf   |     08     |     00     |
|   0x82c   |     08     |     00     |
|   0x8a3   |     08     |     00     |
|   0x8b5   |     08     |     00     |
|   0x8c0   |     08     |     00     |
|   0x8c5   |     08     |     00     |
|   0x8cd   |     08     |     00     |
|   0x906   |     08     |     00     |
|   0x909   |     08     |     00     |
|   0xa90   |     08     |     00     |
|   0xa9c   |     08     |     00     |
|   0xaa3   |     08     |     00     |
|   0xad3   |     08     |     00     |
|   0xbf6   |     08     |     00     |
|   0xbfb   |     08     |     00     |
|   0xd07   |     08     |     00     |
|   0xd0e   |     08     |     00     |
|   0xdc1   |     08     |     00     |
|   0xdce   |     08     |     00     |
|   0xe2f   |     08     |     00     |
|   0xed7   |     08     |     00     |
|   0xee2   |     08     |     00     |
|   0xef7   |     08     |     00     |
|   0xf25   |     08     |     00     |
|   0xf2d   |     08     |     00     |
|   0xf35   |     08     |     00     |
|   0xf40   |     08     |     00     |
|   0xf48   |     08     |     00     |
|   0xf70   |     08     |     00     |
|   0xfbf   |     08     |     00     |
|   0xfd8   |     08     |     00     |
|   0xfe3   |     08     |     00     |
|   0x1012   |     08     |     00     |
|   0x101a   |     08     |     00     |
|   0x1026   |     08     |     00     |
|   0x102a   |     08     |     00     |
|   0x112e   |     08     |     00     |
|   0x1155   |     08     |     00     |
|   0x115d   |     08     |     00     |
|   0x116f   |     08     |     00     |
|   0x11ad   |     08     |     00     |
|   0x11e8   |     08     |     00     |
|   0x11fe   |     08     |     00     |
|   0x14ae   |     08     |     00     |
